full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Jhon Cordoba,27,737078400,Bundesliga,2019/2020,Forward,Köln,2004,1174,830,Colombia,29,14,9,13,11,2,2,0,2,0,0,6,5,1,40,18,22,5,0,0.67,0.09,0.58,0.84,0.22,154,1.8,50,69,401,1002,0.22,15,176,-1,1
Jiří Pavlenka,28,703209600,Bundesliga,2019/2020,Goalkeeper,Werder Bremen,2970,1530,1440,Czech Republic,33,17,16,0,0,0,0,0,0,0,0,4,1,3,64,33,31,1,0,0,0,0,0,0,0,1.94,46,90,2970,0,0.03,307,312,125,25
João Victor Santos Sa,26,764726400,Bundesliga,2019/2020,Forward,Wolfsburg,1628,780,848,Brazil,32,8,10,2,0,2,2,0,2,0,0,8,4,4,22,10,12,4,0,0.22,0.11,0.11,0,0.21,814,1.22,74,51,407,814,0.22,161,143,-1,8
Joel Pohjanpalo,25,779414400,Bundesliga,2019/2020,Forward,Bayer Leverkusen,1,1,0,Finland,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,21
Johannes Eggestein,22,894585600,Bundesliga,2019/2020,Forward,Werder Bremen,504,311,193,Germany,14,2,2,1,1,0,0,0,0,0,0,0,0,0,12,9,3,3,1,0.18,0,0.18,0.29,0,504,2.14,42,36,168,0,0.54,112,315,-1,8
John Anthony Brooks,27,728179200,Bundesliga,2019/2020,Defender,Wolfsburg,2226,1064,1162,USA,25,12,13,0,0,0,1,1,0,0,0,6,3,3,33,15,18,4,0,0.04,0.04,0,0,0,0,1.33,67,89,557,2226,0.16,296,228,55,24
Jonas Carls,23,859248000,Bundesliga,2019/2020,Defender,Schalke 04,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jonas Hector,30,643766400,Bundesliga,2019/2020,Defender,Köln,2435,1363,1072,Germany,29,16,12,4,1,3,2,2,0,0,0,5,5,0,52,24,28,9,0,0.22,0.07,0.15,0.07,0.25,609,1.92,47,84,271,1218,0.33,124,207,120,5
Jonas Hofmann,28,711072000,Bundesliga,2019/2020,Midfielder,Borussia M'gladbach,1632,746,886,Germany,24,8,10,5,3,2,3,2,1,0,0,3,2,1,21,7,14,3,0,0.44,0.17,0.28,0.36,0.2,326,1.16,78,68,544,544,0.17,73,86,-1,6
Jonas Hofmann,23,855273600,Bundesliga,2019/2020,Midfielder,Schalke 04,2,2,0,Germany,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,28
Jonas Hupe,20,944006400,Bundesliga,2019/2020,Goalkeeper,Borussia Dortmund,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jonathan Burkardt,20,963273600,Bundesliga,2019/2020,Forward,Mainz 05,251,24,227,Germany,8,0,3,1,0,1,0,0,0,0,0,1,0,1,4,0,4,0,0,0.36,0,0.36,0,0.4,251,1.43,63,31,0,0,0,-1,-1,-1,9
Jonathan de Guzmán,32,558489600,Bundesliga,2019/2020,Midfielder,Eintracht Frankfurt,78,37,41,Netherlands,8,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1.15,1.15,0,0,0,0,1.15,78,10,78,78,1.15,-1,-1,-1,17
Jonathan Meier,20,942278400,Bundesliga,2019/2020,Midfielder,Mainz 05,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jonathan Schmid,30,646012800,Bundesliga,2019/2020,Midfielder,Freiburg,2839,1316,1523,France,33,14,17,5,3,2,1,1,0,0,0,7,6,1,39,11,28,1,0,0.19,0.03,0.16,0.21,0.12,568,1.24,73,86,2839,2839,0.03,120,252,-1,4
Jonathan Tah,24,823996800,Bundesliga,2019/2020,Defender,Bayer Leverkusen,2090,1102,988,Germany,25,11,11,0,0,0,1,1,0,0,0,9,5,4,26,13,13,5,1,0.04,0.04,0,0,0,0,1.12,80,84,348,2090,0.26,341,226,34,18
Jonjoe Kenny,23,858384000,Bundesliga,2019/2020,Defender,Schalke 04,2725,1396,1329,England,31,16,15,2,1,1,3,2,1,0,0,6,4,2,47,21,26,5,0,0.17,0.1,0.07,0.06,0.07,1363,1.55,58,88,545,908,0.17,183,148,80,9
Jordan Torunarigha,22,870912000,Bundesliga,2019/2020,Defender,Hertha BSC,1460,720,740,Germany,18,8,8,1,0,1,1,0,1,0,0,5,4,1,25,12,13,3,0,0.12,0.06,0.06,0,0.12,1460,1.54,58,81,487,1460,0.18,194,216,78,11
Jorge Meré Pérez,23,861235200,Bundesliga,2019/2020,Defender,Köln,614,177,437,Spain,11,2,3,1,0,1,0,0,0,0,0,1,0,1,11,3,8,5,1,0.15,0,0.15,0,0.21,614,1.61,56,56,102,0,0.88,136,309,87,11
José Ángel Esmoris Tasende,23,852336000,Bundesliga,2019/2020,Defender,RB Leipzig,1095,564,531,Spain,13,6,6,1,0,1,2,0,2,0,0,5,1,4,8,5,3,2,0,0.25,0.16,0.08,0,0.17,1095,0.66,137,84,548,548,0.16,176,101,4,13
Joshua Brenet,26,764121600,Bundesliga,2019/2020,Defender,Hoffenheim,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Joshua Kimmich,25,792201600,Bundesliga,2019/2020,Midfielder,Bayern München,2822,1507,1315,Germany,33,17,15,4,1,3,7,4,3,0,0,14,7,7,29,15,14,7,0,0.35,0.22,0.13,0.06,0.21,706,0.92,97,86,403,403,0.22,144,59,-1,8
Joshua Mees,24,829526400,Bundesliga,2019/2020,Midfielder,Union Berlin,312,211,101,Germany,15,1,0,0,0,0,1,1,0,0,0,4,4,0,1,0,1,1,0,0.29,0.29,0,0,0,0,0.29,312,21,312,312,0.29,364,30,-1,20
Joshua Sargent,20,951004800,Bundesliga,2019/2020,Forward,Werder Bremen,1418,626,792,USA,28,6,9,4,3,1,2,0,2,0,0,4,1,3,21,10,11,2,0,0.38,0.13,0.25,0.43,0.11,355,1.33,68,51,709,709,0.13,86,120,-1,5
Joshua Zirkzee,19,990489600,Bundesliga,2019/2020,Forward,Bayern München,293,203,90,Netherlands,9,2,1,4,2,2,0,0,0,0,0,4,3,1,1,1,0,0,0,1.23,0,1.23,0.89,2,73,0.31,293,33,0,0,0,1,269,-1,9
Josip Brekalo,22,898560000,Bundesliga,2019/2020,Midfielder,Wolfsburg,1675,870,805,Croatia,30,10,9,3,2,1,4,1,3,0,0,7,4,3,23,11,12,0,0,0.38,0.21,0.16,0.21,0.11,558,1.24,73,56,0,419,0,122,60,-1,6
Josuha Guilavogui,29,653702400,Bundesliga,2019/2020,Midfielder,Wolfsburg,2063,1061,1002,France,25,12,11,0,0,0,1,1,0,0,0,6,2,4,27,12,15,7,1,0.04,0.04,0,0,0,0,1.18,76,83,295,2063,0.31,297,238,-1,23
Jozo Stanic,21,923356800,Bundesliga,2019/2020,Defender,Augsburg,0,0,0,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Juan Miranda González,20,948240000,Bundesliga,2019/2020,Defender,Schalke 04,781,406,375,Spain,11,4,4,0,0,0,0,0,0,0,0,2,1,1,15,7,8,2,0,0,0,0,0,0,0,1.73,52,71,391,0,0.23,276,263,101,13
Julian Baumgartlinger,32,568080000,Bundesliga,2019/2020,Midfielder,Bayer Leverkusen,1791,932,859,Austria,27,11,9,2,1,1,2,2,0,0,0,9,6,3,29,15,14,4,0,0.2,0.1,0.1,0.1,0.1,896,1.46,62,66,448,896,0.2,164,160,-1,10
Julian Brandt,24,830995200,Bundesliga,2019/2020,Midfielder,Borussia Dortmund,2210,1125,1085,Germany,33,13,12,3,2,1,7,4,3,0,0,14,8,6,30,11,19,0,0,0.41,0.29,0.12,0.16,0.08,737,1.22,74,67,0,316,0,153,29,-1,10
Julian Justvan,22,891475200,Bundesliga,2019/2020,Forward,Wolfsburg,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Julian Krahl,20,948499200,Bundesliga,2019/2020,Goalkeeper,Köln,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Julian Rieckmann,19,965088000,Bundesliga,2019/2020,Defender,Werder Bremen,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Julian Ryerson,22,879724800,Bundesliga,2019/2020,Defender,Union Berlin,357,121,236,Norway,14,1,2,0,0,0,0,0,0,0,0,5,4,1,7,1,6,2,0,0,0,0,0,0,0,1.76,51,26,179,0,0.5,260,261,105,16
Julian Schieber,31,603331200,Bundesliga,2019/2020,Forward,Augsburg,41,41,0,Germany,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,4.39,21,21,41,0,2.2,-1,-1,-1,21
Julian Weigl,24,810518400,Bundesliga,2019/2020,Midfielder,Borussia Dortmund,1021,552,469,Germany,13,6,6,1,1,0,0,0,0,0,0,5,3,2,17,9,8,4,0,0.09,0,0.09,0.16,0,1021,1.5,60,79,255,0,0.35,167,333,-1,12
Julius Kade,21,927158400,Bundesliga,2019/2020,Midfielder,Union Berlin,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jürgen Locadia,26,752630400,Bundesliga,2019/2020,Forward,Hoffenheim,526,347,179,Netherlands,11,3,2,4,2,2,0,0,0,1,0,2,1,1,8,6,2,1,0,0.68,0,0.68,0.52,1.01,132,1.37,66,48,526,0,0.17,11,281,-1,7
Kaan Ayhan,25,784425600,Bundesliga,2019/2020,Defender,Fortuna Düsseldorf,2733,1523,1210,Turkey,31,17,14,2,1,1,3,2,1,0,0,4,3,1,51,26,25,10,0,0.16,0.1,0.07,0.06,0.07,1367,1.68,54,88,273,911,0.33,186,163,92,5
Kaan Kurt,18,1008892800,Bundesliga,2019/2020,Midfielder,Borussia M'gladbach,0,0,0,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kai Havertz,21,929059200,Bundesliga,2019/2020,Midfielder,Bayer Leverkusen,2462,1119,1343,Germany,30,13,16,12,4,8,6,3,3,1,0,10,6,4,34,14,20,3,0,0.66,0.22,0.44,0.32,0.54,205,1.24,72,82,821,410,0.11,32,58,-1,1
Kai Pröger,28,705888000,Bundesliga,2019/2020,Midfielder,Paderborn,2077,1055,1022,Germany,31,11,11,2,2,0,6,4,2,0,0,5,1,4,43,26,17,0,0,0.35,0.26,0.09,0.17,0,1039,1.86,48,67,0,346,0,172,40,-1,8
Karim Bellarabi,30,639532800,Bundesliga,2019/2020,Midfielder,Bayer Leverkusen,1426,852,574,Germany,26,11,6,4,1,3,6,3,3,0,0,6,4,2,20,11,9,2,0,0.63,0.38,0.25,0.11,0.47,357,1.26,71,55,713,238,0.13,90,15,-1,6
Karim Onisiwo,28,700790400,Bundesliga,2019/2020,Midfielder,Mainz 05,1722,810,912,Austria,32,6,10,4,3,1,6,3,3,0,0,4,2,2,32,11,21,3,0,0.52,0.31,0.21,0.33,0.1,431,1.67,54,54,574,287,0.16,102,24,-1,2
Karim Rekik,25,786326400,Bundesliga,2019/2020,Defender,Hertha BSC,1260,630,630,Netherlands,14,7,7,1,0,1,0,0,0,0,0,3,2,1,27,15,12,0,0,0.07,0,0.07,0,0.14,1260,1.93,47,90,0,0,0,182,327,123,10
Kasim Adams Nuhu,25,803779200,Bundesliga,2019/2020,Defender,Fortuna Düsseldorf,998,358,640,Ghana,13,4,7,1,0,1,0,0,0,0,0,2,2,0,27,7,20,0,0,0.09,0,0.09,0,0.14,998,2.43,37,77,0,0,0,170,345,144,7
Keanan Bennetts,21,920937600,Bundesliga,2019/2020,Midfielder,Borussia M'gladbach,0,0,0,England,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kelvin Ofori,19,996192000,Bundesliga,2019/2020,Midfielder,Fortuna Düsseldorf,35,24,11,Ghana,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,-1,-1,-1,19
Ken Reichel,33,535334400,Bundesliga,2019/2020,Defender,Union Berlin,534,270,264,Germany,7,3,3,0,0,0,0,0,0,0,0,2,2,0,9,2,7,0,0,0,0,0,0,0,0,1.52,59,76,0,0,0,365,364,74,12
Kenan Karaman,26,762825600,Bundesliga,2019/2020,Forward,Fortuna Düsseldorf,1359,735,624,Turkey,20,9,7,6,3,3,1,0,1,0,0,3,2,1,21,9,12,4,0,0.46,0.07,0.4,0.37,0.43,227,1.39,65,68,340,1359,0.26,45,206,-1,3
Kerem Demirbay,27,741657600,Bundesliga,2019/2020,Midfielder,Bayer Leverkusen,1576,653,923,Germany,25,8,10,1,0,1,5,2,3,0,0,7,5,2,22,10,12,4,1,0.34,0.29,0.06,0,0.1,1576,1.26,72,63,394,315,0.23,197,31,-1,14
Keven Schlotterbeck,23,862185600,Bundesliga,2019/2020,Defender,Union Berlin,1942,1080,862,Germany,23,12,11,0,0,0,0,0,0,0,0,7,6,1,33,12,21,7,1,0,0,0,0,0,0,1.53,59,84,243,0,0.37,361,361,75,23
Kevin Akpoguma,25,798249600,Bundesliga,2019/2020,Defender,Hoffenheim,1137,624,513,Germany,18,7,5,0,0,0,0,0,0,0,0,6,3,3,19,12,7,2,0,0,0,0,0,0,0,1.5,60,63,569,0,0.16,345,357,70,17
Kevin Kampl,29,655430400,Bundesliga,2019/2020,Midfielder,RB Leipzig,677,352,325,Slovenia,11,4,4,2,1,1,2,1,1,0,0,3,0,3,4,4,0,1,0,0.53,0.27,0.27,0.26,0.28,339,0.53,169,62,677,339,0.13,75,35,-1,11
Kevin Mbabu,25,798249600,Bundesliga,2019/2020,Defender,Wolfsburg,1695,795,900,Switzerland,20,8,10,3,2,1,1,0,1,0,0,2,1,1,29,13,16,4,0,0.21,0.05,0.16,0.23,0.1,565,1.54,58,85,424,1695,0.21,123,220,77,4
Kevin Möhwald,27,741657600,Bundesliga,2019/2020,Midfielder,Werder Bremen,73,0,73,Germany,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3.7,24,73,0,0,0,-1,-1,-1,22
Kevin Stöger,26,746409600,Bundesliga,2019/2020,Forward,Fortuna Düsseldorf,1268,736,532,Austria,17,8,6,0,0,0,4,2,2,0,0,2,1,1,22,11,11,3,0,0.28,0.28,0,0,0,0,1.56,58,75,423,317,0.21,264,33,-1,12
Kevin Trapp,30,647395200,Bundesliga,2019/2020,Goalkeeper,Eintracht Frankfurt,1980,990,990,Germany,22,11,11,0,0,0,0,0,0,0,0,4,3,1,38,16,22,1,0,0,0,0,0,0,0,1.73,52,90,1980,0,0.05,383,393,100,18
Kevin Vogt,28,685584000,Bundesliga,2019/2020,Midfielder,Werder Bremen,2072,1105,967,Germany,25,13,12,0,0,0,0,0,0,0,0,6,2,4,35,23,12,5,0,0,0,0,0,0,0,1.52,59,83,414,0,0.22,350,351,-1,12
Kevin Volland,27,712454400,Bundesliga,2019/2020,Forward,Bayer Leverkusen,2051,1032,1019,Germany,27,12,12,10,7,3,7,1,6,0,0,7,4,3,27,14,13,3,0,0.75,0.31,0.44,0.61,0.26,205,1.18,76,76,684,293,0.13,34,25,-1,2
Khiry Shelton,27,741052800,Bundesliga,2019/2020,Forward,Paderborn,31,31,0,USA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,-1,-1,-1,25
Kingsley Coman,24,834624000,Bundesliga,2019/2020,Forward,Bayern München,1507,635,872,France,24,7,10,4,1,3,3,1,2,0,0,8,3,5,16,7,9,2,0,0.42,0.18,0.24,0.14,0.31,377,0.96,94,63,754,502,0.12,94,82,-1,7
Kingsley Ehizibue,25,801360000,Bundesliga,2019/2020,Forward,Köln,2338,1133,1205,Netherlands,31,13,16,1,1,0,1,0,1,0,0,6,5,1,44,12,32,7,1,0.08,0.04,0.04,0.08,0,2338,1.69,53,75,292,2338,0.31,221,244,-1,12
Kingsley Schindler,27,742435200,Bundesliga,2019/2020,Midfielder,Köln,850,301,549,Germany,13,2,7,0,0,0,2,1,1,0,0,1,1,0,22,7,15,0,0,0.21,0.21,0,0,0,0,2.33,39,65,0,425,0,306,61,-1,26
Klaus Gjasula,30,629596800,Bundesliga,2019/2020,Midfielder,Paderborn,2296,1115,1181,Germany,29,14,14,2,1,1,1,1,0,0,1,5,1,4,49,29,20,17,0,0.12,0.04,0.08,0.08,0.08,1148,1.92,47,79,135,2296,0.67,175,245,-1,9
Koen Casteels,28,709430400,Bundesliga,2019/2020,Goalkeeper,Wolfsburg,2340,1170,1170,Belgium,26,13,13,0,0,0,0,0,0,0,0,5,2,3,36,18,18,1,0,0,0,0,0,0,0,1.38,65,90,2340,0,0.04,295,303,59,19
Konrad Laimer,23,864691200,Bundesliga,2019/2020,Midfielder,RB Leipzig,2123,1017,1106,Austria,29,12,14,2,2,0,6,2,4,0,0,10,2,8,21,11,10,8,1,0.34,0.25,0.08,0.18,0,1062,0.89,101,73,265,354,0.34,178,43,-1,12
Konstantinos Stafylidis,26,754790400,Bundesliga,2019/2020,Defender,Hoffenheim,396,262,134,Greece,7,3,1,1,1,0,0,0,0,0,0,1,0,1,8,7,1,0,0,0.23,0,0.23,0.34,0,396,1.82,50,57,0,0,0,95,356,110,13
Krzysztof Piątek,25,804556800,Bundesliga,2019/2020,Forward,Hertha BSC,907,489,418,Poland,15,5,4,4,2,2,1,1,0,2,0,5,4,1,20,12,8,2,0,0.5,0.1,0.4,0.37,0.43,227,1.98,45,60,454,907,0.2,42,162,-1,4
Kwasi Okyere Wriedt,26,773798400,Bundesliga,2019/2020,Forward,Bayern München,13,13,0,Ghana,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,-1,-1,-1,22
Lars Bender,31,609638400,Bundesliga,2019/2020,Midfielder,Bayer Leverkusen,1375,719,656,Germany,18,9,7,2,2,0,1,0,1,0,0,4,4,0,21,8,13,3,0,0.2,0.07,0.13,0.25,0,688,1.37,65,76,458,1375,0.2,148,204,-1,9
Lars Lukas Mai,20,954460800,Bundesliga,2019/2020,Defender,Bayern München,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Lars Stindl,31,588556800,Bundesliga,2019/2020,Forward,Borussia M'gladbach,1434,826,608,Germany,25,8,6,9,3,6,3,2,1,2,0,4,2,2,17,9,8,4,0,0.75,0.19,0.56,0.33,0.89,159,1.07,84,57,359,478,0.25,16,81,-1,3
Lasse Sobiech,29,664156800,Bundesliga,2019/2020,Defender,Köln,90,0,90,Germany,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,2,45,90,90,0,1,-1,-1,-1,24
László Bénes,22,873763200,Bundesliga,2019/2020,Midfielder,Borussia M'gladbach,890,599,291,Slovakia,22,7,3,0,0,0,4,3,1,0,0,4,2,2,12,8,4,3,0,0.4,0.4,0,0,0,0,1.21,74,40,297,223,0.3,394,12,-1,21
Laurent Jans,27,712972800,Bundesliga,2019/2020,Defender,Paderborn,1578,659,919,Luxembourg,22,9,10,0,0,0,1,1,0,0,0,3,0,3,32,18,14,2,0,0.06,0.06,0,0,0,0,1.83,49,72,789,1578,0.11,305,217,112,26
Lazar Samardžić,18,1014508800,Bundesliga,2019/2020,Midfielder,Hertha BSC,32,30,2,Germany,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2.81,32,11,0,0,0,-1,-1,-1,19
Leandro Barreiro Martins,20,946857600,Bundesliga,2019/2020,Midfielder,Mainz 05,938,546,392,Luxembourg,18,6,5,0,0,0,2,1,1,0,0,5,2,3,15,8,7,4,0,0.19,0.19,0,0,0,0,1.44,63,52,235,469,0.38,371,78,-1,22
Leon Bailey Butler,22,871084800,Bundesliga,2019/2020,Forward,Bayer Leverkusen,1106,524,582,Jamaica,22,6,6,5,2,3,3,2,1,0,0,5,4,1,17,7,10,2,2,0.65,0.24,0.41,0.34,0.46,221,1.38,65,50,277,369,0.33,38,50,-1,5
Leon Dajaku,19,987033600,Bundesliga,2019/2020,Forward,Bayern München,10,0,10,Germany,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,18
Leon Goretzka,25,792028800,Bundesliga,2019/2020,Midfielder,Bayern München,1513,779,734,Germany,24,9,8,6,4,2,5,2,3,0,0,12,5,7,11,7,4,2,0,0.65,0.3,0.36,0.46,0.25,252,0.65,138,63,757,303,0.12,52,28,-1,5
Leonardo Balerdi Rossa,21,917308800,Bundesliga,2019/2020,Defender,Borussia Dortmund,128,109,19,Argentina,7,1,0,0,0,0,0,0,0,0,0,5,3,2,4,4,0,1,0,0,0,0,0,0,0,2.81,32,18,128,0,0.7,-1,-1,-1,22
Leonardo Bittencourt,26,756259200,Bundesliga,2019/2020,Midfielder,Werder Bremen,1901,888,1013,Germany,29,10,13,4,0,4,2,1,1,0,0,4,1,3,46,23,23,7,0,0.28,0.09,0.19,0,0.36,475,2.18,41,66,272,951,0.33,110,172,-1,4
Leopold Zingerle,26,765936000,Bundesliga,2019/2020,Goalkeeper,Paderborn,2520,1260,1260,Germany,28,14,14,0,0,0,0,0,0,0,0,5,1,4,54,33,21,1,0,0,0,0,0,0,0,1.93,47,90,2520,0,0.04,274,259,121,21
Levin Oztunali,24,826848000,Bundesliga,2019/2020,Midfielder,Mainz 05,1778,933,845,Germany,27,10,9,4,2,2,3,0,3,0,0,5,2,3,39,18,21,1,0,0.35,0.15,0.2,0.19,0.21,445,1.97,46,66,1778,593,0.05,106,102,-1,3
Lewis Baker,25,798768000,Bundesliga,2019/2020,Midfielder,Fortuna Düsseldorf,548,261,287,England,8,3,4,0,0,0,0,0,0,0,0,0,0,0,13,6,7,1,0,0,0,0,0,0,0,2.14,42,69,548,0,0.16,314,318,-1,27
Lino Kasten,19,979689600,Bundesliga,2019/2020,Goalkeeper,Wolfsburg,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Lino Tempelmann,21,917913600,Bundesliga,2019/2020,Midfielder,Freiburg,34,34,0,Germany,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,-1,-1,-1,13
Louis Jordan Beyer,20,958694400,Bundesliga,2019/2020,Defender,Borussia M'gladbach,107,44,63,Germany,3,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,1,0,0,0,0,0,0,0,1.68,54,36,107,0,0.84,-1,-1,-1,18
Louis Schaub,25,788659200,Bundesliga,2019/2020,Midfielder,Köln,626,240,386,Austria,9,3,4,1,1,0,1,1,0,0,0,2,2,0,10,2,8,0,0,0.29,0.14,0.14,0.38,0,626,1.44,63,70,0,626,0,142,116,-1,13
Luc Ihorst,20,952387200,Bundesliga,2019/2020,Forward,Werder Bremen,10,10,0,Germany,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,10,10,0,0,0,-1,-1,-1,17
Luca Horn,21,914025600,Bundesliga,2019/2020,Defender,Wolfsburg,5,5,0,Germany,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,18
Luca Jannis Kilian,20,936144000,Bundesliga,2019/2020,Defender,Paderborn,1261,736,525,Germany,15,8,6,0,0,0,0,0,0,0,0,2,1,1,28,15,13,1,0,0,0,0,0,0,0,2,45,84,1261,0,0.07,294,302,132,23
Luca Netz,17,1052956800,Bundesliga,2019/2020,Defender,Hertha BSC,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Luca Plogmann,20,952646400,Bundesliga,2019/2020,Goalkeeper,Werder Bremen,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Luca Unbehaun,19,983232000,Bundesliga,2019/2020,Goalkeeper,Borussia Dortmund,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Lucas Alario,27,718502400,Bundesliga,2019/2020,Forward,Bayer Leverkusen,1165,702,463,Argentina,24,7,4,7,6,1,1,1,0,1,0,7,4,3,19,12,7,6,0,0.62,0.08,0.54,0.77,0.19,166,1.47,61,49,194,1165,0.46,18,187,-1,3
Lucas Hernández Pi,24,824256000,Bundesliga,2019/2020,Defender,Bayern München,915,513,402,France,19,6,4,0,0,0,1,1,0,0,0,9,4,5,9,5,4,3,0,0.1,0.1,0,0,0,0,0.89,102,48,305,915,0.3,321,167,13,27
Lucas Höler,26,773798400,Bundesliga,2019/2020,Forward,Freiburg,2495,1255,1240,Germany,34,14,14,8,3,5,2,1,1,0,1,7,6,1,36,11,25,4,0,0.36,0.07,0.29,0.22,0.36,312,1.3,69,73,624,1248,0.14,70,213,-1,2
Lucas Ribeiro dos Santos,21,916704000,Bundesliga,2019/2020,Defender,Hoffenheim,63,60,3,Brazil,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,0,1,0,1.43,0,1.43,0,30,63,4.29,21,32,63,0,1.43,-1,-1,-1,12
Lucas Torró Marset,26,774576000,Bundesliga,2019/2020,Midfielder,Eintracht Frankfurt,331,48,283,Spain,7,1,3,0,0,0,0,0,0,0,0,1,1,0,6,1,5,5,1,0,0,0,0,0,0,1.63,55,47,66,0,1.36,347,369,-1,19
Ludwig Augustinsson,26,766886400,Bundesliga,2019/2020,Defender,Werder Bremen,924,464,460,Sweden,12,5,5,0,0,0,1,0,1,0,0,0,0,0,24,11,13,2,0,0.1,0.1,0,0,0,0,2.34,39,77,462,924,0.19,246,157,141,16
