full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Fabio Lucioni,32,559551600,Serie A,2019/2020,Defender,Lecce,3134,1620,1514,Italy,36,18,18,3,1,2,0,0,0,0,0,3,1,2,71,38,33,9,1,0.09,0,0.09,0.06,0.12,1045,2.04,44,87,313,0,0.29,186,309,176,6
Fabio Pisacane,34,507283200,Serie A,2019/2020,Defender,Cagliari,2446,1284,1162,Italy,30,15,13,1,1,0,0,0,0,0,0,4,1,3,37,21,16,8,1,0.04,0,0.04,0.07,0,2446,1.36,66,82,306,0,0.29,245,346,97,11
Fabio Porru,20,946886400,Serie A,2019/2020,Defender,Cagliari,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Fabio Quagliarella,37,412848000,Serie A,2019/2020,Forward,Sampdoria,2284,1235,1049,Italy,28,14,12,11,5,6,3,0,3,5,2,7,5,2,42,22,20,2,0,0.55,0.12,0.43,0.36,0.51,208,1.65,54,82,1142,761,0.08,37,129,-1,2
Fabrizio Alastra,22,875689200,Serie A,2019/2020,Goalkeeper,Parma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Fabrizio Cacciatore,33,529138800,Serie A,2019/2020,Defender,Cagliari,1155,453,702,Italy,16,5,9,0,0,0,0,0,0,0,0,3,0,3,15,8,7,2,1,0,0,0,0,0,0,1.17,77,72,385,0,0.23,314,314,65,18
Faouzi Ghoulam,29,665395200,Serie A,2019/2020,Defender,Napoli,371,112,259,Algeria,9,1,2,0,0,0,1,0,1,0,0,2,0,2,5,1,4,2,0,0.24,0.24,0,0,0,0,1.21,74,41,186,371,0.49,382,44,75,22
Federico Bernardeschi,26,761385600,Serie A,2019/2020,Forward,Juventus,1575,662,913,Italy,29,8,11,1,1,0,1,0,1,0,0,10,6,4,23,9,14,6,0,0.11,0.06,0.06,0.14,0,1575,1.31,68,54,263,1575,0.34,218,224,-1,11
Federico Bonazzoli,23,864198000,Serie A,2019/2020,Forward,Sampdoria,739,347,392,Italy,19,4,3,6,3,3,0,0,0,0,0,4,3,1,9,5,4,1,0,0.73,0,0.73,0.78,0.69,123,1.1,82,39,739,0,0.12,8,421,-1,4
Federico Bonini,18,997081200,Serie A,2019/2020,Defender,Bologna,6,0,6,Italy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,6,6,0,0,0,-1,-1,-1,28
Federico Brancolini,19,995094000,Serie A,2019/2020,Goalkeeper,Fiorentina,5,5,0,Italy,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,19
Federico Ceccherini,28,705567600,Serie A,2019/2020,Defender,Fiorentina,830,349,481,Italy,15,4,4,0,0,0,0,0,0,0,0,4,3,1,13,5,8,3,0,0,0,0,0,0,0,1.41,64,55,277,0,0.33,378,378,103,25
Federico Chiesa,22,877762800,Serie A,2019/2020,Forward,Fiorentina,2649,1372,1277,Italy,34,16,15,10,6,4,6,1,5,1,1,11,7,4,31,16,15,7,0,0.54,0.2,0.34,0.39,0.28,265,1.05,85,78,378,442,0.24,56,63,-1,1
Federico Di Francesco,26,771577200,Serie A,2019/2020,Forward,SPAL,1084,601,483,Italy,20,7,6,2,2,0,0,0,0,0,0,0,0,0,25,14,11,4,0,0.17,0,0.17,0.3,0,542,2.08,43,54,271,0,0.33,117,405,-1,5
Federico Dimarco,22,879148800,Serie A,2019/2020,Defender,Hellas Verona,540,269,271,Italy,16,3,2,0,0,0,3,3,0,0,0,3,2,1,8,4,4,1,0,0.5,0.5,0,0,0,0,1.33,68,34,540,180,0.17,270,3,90,20
Federico Fazio,33,542966400,Serie A,2019/2020,Defender,Roma,1215,509,706,Argentina,16,6,8,1,0,1,0,0,0,0,0,2,0,2,20,9,11,3,1,0.07,0,0.07,0,0.13,1215,1.48,61,76,304,0,0.3,210,442,117,17
Federico Javier Santander Mereles,29,676018800,Serie A,2019/2020,Forward,Bologna,753,291,462,Paraguay,24,1,4,1,0,1,0,0,0,1,0,2,1,1,9,2,7,6,0,0.12,0,0.12,0,0.19,753,1.08,84,31,126,0,0.72,155,435,-1,13
Federico Marchetti,37,413452800,Serie A,2019/2020,Goalkeeper,Genoa,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Federico Marigosu,19,987836400,Serie A,2019/2020,Midfielder,Cagliari,22,11,11,Italy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,30
Federico Mattiello,25,805705200,Serie A,2019/2020,Defender,Cagliari,925,386,539,Italy,18,4,5,0,0,0,1,1,0,0,0,4,2,2,8,1,7,3,0,0.1,0.1,0,0,0,0,0.78,116,51,308,925,0.29,346,160,11,21
Federico Peluso,36,443433600,Serie A,2019/2020,Defender,Sassuolo,1511,1113,398,Italy,23,12,5,0,0,0,2,2,0,0,0,4,1,3,34,25,9,6,1,0.12,0.12,0,0,0,0,2.03,44,66,216,756,0.42,418,133,175,25
Federico Zanchetta,18,1016870400,Serie A,2019/2020,Midfielder,SPAL,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Felice D'Amico,19,966927600,Serie A,2019/2020,Forward,Sampdoria,1,1,0,Italy,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,29
Felipe Castaldo Curcio,27,739522800,Serie A,2019/2020,Midfielder,Brescia,4,0,4,Brazil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,-1,24
Felipe dal Belo,35,460105200,Serie A,2019/2020,Defender,SPAL,997,438,559,Brazil,15,5,6,0,0,0,0,0,0,0,0,2,0,2,26,15,11,5,0,0,0,0,0,0,0,2.35,38,66,199,0,0.45,395,402,187,29
Felipe Salvador Caicedo Corozo,31,589446000,Serie A,2019/2020,Forward,Lazio,1411,666,745,Ecuador,30,9,9,9,5,4,2,0,2,0,1,8,6,2,14,4,10,7,0,0.7,0.13,0.57,0.68,0.48,157,0.89,101,47,202,706,0.45,14,122,-1,2
Fernando Llorente Torres,35,478252800,Serie A,2019/2020,Forward,Napoli,490,280,210,Spain,17,2,1,3,1,2,1,1,0,0,0,4,3,1,6,5,1,1,0,0.73,0.18,0.55,0.32,0.86,163,1.1,82,29,490,490,0.18,16,77,-1,9
Filip Jagiełło,22,871023600,Serie A,2019/2020,Midfielder,Genoa,552,305,247,Poland,11,3,3,0,0,0,2,1,1,0,0,2,1,1,12,5,7,0,0,0.33,0.33,0,0,0,0,1.96,46,50,0,276,0,441,15,-1,29
Filip Stankovic,18,1014624000,Serie A,2019/2020,Goalkeeper,Inter Milan,0,0,0,Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Filip Đuričić,28,696758400,Serie A,2019/2020,Midfielder,Sassuolo,1638,859,779,Serbia,29,10,9,5,4,1,5,3,2,0,0,5,2,3,23,11,12,6,0,0.55,0.27,0.27,0.42,0.12,328,1.26,71,56,273,328,0.33,76,32,-1,4
Filippo Falco,28,697795200,Serie A,2019/2020,Midfielder,Lecce,2020,1017,1003,Italy,30,12,12,4,3,1,6,4,2,0,0,2,1,1,40,20,20,0,0,0.45,0.27,0.18,0.27,0.09,505,1.78,51,67,0,337,0,114,36,-1,3
Filippo Romagna,23,864630000,Serie A,2019/2020,Defender,Sassuolo,1476,741,735,Italy,18,8,8,0,0,0,0,0,0,0,0,5,1,4,19,10,9,3,0,0,0,0,0,0,0,1.16,78,82,492,0,0.18,344,345,63,24
Filippo Terracciano,17,1044691200,Serie A,2019/2020,Midfielder,Hellas Verona,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Flavio Junior Bianchi,20,948700800,Serie A,2019/2020,Forward,Genoa,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Florian Aye,23,853660800,Serie A,2019/2020,Forward,Brescia,1379,611,768,France,22,7,8,0,0,0,0,0,0,0,0,4,1,3,26,12,14,4,1,0,0,0,0,0,0,1.7,53,63,345,0,0.26,350,352,-1,30
Francesco Acerbi,32,571478400,Serie A,2019/2020,Defender,Lazio,3166,1593,1573,Italy,36,18,18,2,1,1,2,2,0,0,0,10,7,3,36,15,21,4,0,0.11,0.06,0.06,0.06,0.06,1583,1.02,88,88,792,1583,0.11,228,211,33,6
Francesco Caputo,32,555231600,Serie A,2019/2020,Forward,Sassuolo,2936,1563,1373,Italy,36,18,15,21,14,7,7,5,2,2,0,7,3,4,46,25,21,3,0,0.86,0.21,0.64,0.81,0.46,140,1.41,64,82,979,419,0.09,13,58,-1,1
Francesco Cassata,23,869036400,Serie A,2019/2020,Midfielder,Genoa,1463,717,746,Italy,24,9,9,2,1,1,0,0,0,0,0,5,3,2,32,15,17,12,2,0.12,0,0.12,0.13,0.12,732,1.97,46,61,113,0,0.8,157,320,-1,5
Francesco Magnanelli,35,469094400,Serie A,2019/2020,Midfielder,Sassuolo,1393,620,773,Italy,22,6,9,0,0,0,0,0,0,0,0,3,1,2,19,12,7,5,0,0,0,0,0,0,0,1.23,73,63,279,0,0.32,294,321,-1,17
Francesco Mazzolo,18,999586800,Serie A,2019/2020,Defender,Udinese,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Francesco Rossi,29,672735600,Serie A,2019/2020,Goalkeeper,Atalanta,10,10,0,Italy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,10,10,0,0,0,-1,-1,-1,20
Francesco Vicari,25,775897200,Serie A,2019/2020,Defender,SPAL,2901,1595,1306,Italy,34,18,15,0,0,0,0,0,0,0,0,3,1,2,55,31,24,4,0,0,0,0,0,0,0,1.71,53,85,725,0,0.12,397,403,148,27
Francisco Sierralta Carvallo,23,862902000,Serie A,2019/2020,Forward,Udinese,0,0,0,Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Franck Ribery,37,418550400,Serie A,2019/2020,Midfielder,Fiorentina,1425,718,707,France,21,10,9,3,0,3,3,3,0,0,0,6,4,2,12,6,6,3,0,0.38,0.19,0.19,0,0.38,475,0.76,119,68,475,475,0.19,108,75,-1,8
Franck Yannick Kessié,23,850982400,Serie A,2019/2020,Midfielder,AC Milan,2910,1396,1514,Côte d'Ivoire,35,16,17,4,2,2,1,0,1,2,0,11,6,5,37,14,23,3,0,0.15,0.03,0.12,0.13,0.12,728,1.14,79,83,970,2910,0.09,160,259,-1,7
Gabriel Boloca,19,986025600,Serie A,2019/2020,Defender,Bologna,0,0,0,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Gabriel Tadeu Strefezza Rebelato,23,861346800,Serie A,2019/2020,Midfielder,SPAL,2115,1111,1004,Brazil,32,12,12,1,0,1,2,2,0,0,0,2,1,1,48,22,26,9,1,0.13,0.09,0.04,0,0.09,2115,2.04,44,66,235,1058,0.38,250,179,-1,10
Gabriel Vasconelos Ferreira,27,717577200,Serie A,2019/2020,Goalkeeper,Lecce,2998,1530,1468,Brazil,34,17,17,0,0,0,0,0,0,0,0,2,0,2,73,39,34,4,0,0,0,0,0,0,0,2.19,41,88,750,0,0.12,307,296,182,28
Gabriele Corbo,20,947577600,Serie A,2019/2020,Defender,Bologna,121,0,121,Italy,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,0,0,0,0,0,0,2.98,30,61,121,0,0.74,-1,-1,-1,22
Gabriele Moncini,24,830502000,Serie A,2019/2020,Forward,SPAL,154,66,88,Italy,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.58,154,39,0,0,0,-1,-1,-1,24
Gaetano Castrovilli,23,856166400,Serie A,2019/2020,Midfielder,Fiorentina,2684,1506,1178,Italy,33,18,13,3,1,2,2,1,1,0,0,10,6,4,36,21,15,10,0,0.17,0.07,0.1,0.06,0.15,895,1.21,75,81,268,1342,0.34,182,199,-1,9
Gary Alexis Medel Soto,32,554972400,Serie A,2019/2020,Defender,Bologna,1796,986,810,Chile,23,12,10,0,0,0,0,0,0,0,0,2,1,1,27,17,10,11,1,0,0,0,0,0,0,1.35,67,78,150,0,0.6,297,302,94,18
Gastón Brugman,27,715849200,Serie A,2019/2020,Midfielder,Parma,1463,801,662,Uruguay,23,10,7,0,0,0,2,1,1,0,0,3,1,2,25,14,11,5,0,0.12,0.12,0,0,0,0,1.54,59,64,293,732,0.31,360,136,-1,21
Gastón Ramírez,29,660124800,Serie A,2019/2020,Midfielder,Sampdoria,1401,638,763,Uruguay,26,8,11,7,2,5,2,1,1,3,0,6,3,3,30,11,19,5,0,0.58,0.13,0.45,0.28,0.59,200,1.93,47,54,280,701,0.32,34,120,-1,3
Gastón Rodrigo Pereiro López,25,802854000,Serie A,2019/2020,Forward,Cagliari,346,181,165,Uruguay,10,2,2,1,1,0,0,0,0,0,0,2,2,0,9,3,6,3,0,0.26,0,0.26,0.5,0,346,2.34,38,35,115,0,0.78,81,284,-1,6
Gennaro Tutino,23,840524400,Serie A,2019/2020,Forward,Hellas Verona,223,98,125,Italy,6,1,1,0,0,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,1.21,74,37,0,0,0,-1,-1,-1,26
Georgi Tunjov,19,987490800,Serie A,2019/2020,Midfielder,SPAL,280,31,249,Estonia,10,0,3,0,0,0,0,0,0,0,0,1,0,1,8,1,7,0,0,0,0,0,0,0,0,2.57,35,28,0,0,0,273,273,-1,16
Germán Pezzella,29,678006000,Serie A,2019/2020,Defender,Fiorentina,2833,1433,1400,Argentina,33,16,17,3,3,0,1,1,0,0,0,10,6,4,37,20,17,12,0,0.13,0.03,0.1,0.19,0,944,1.18,77,86,236,2833,0.38,176,263,69,7
Gervais Lombe Yao Kouassi,33,549097200,Serie A,2019/2020,Forward,Parma,2280,1159,1121,Côte d'Ivoire,31,14,13,7,2,5,4,2,2,0,1,5,3,2,33,15,18,3,0,0.43,0.16,0.28,0.16,0.4,326,1.3,69,74,760,570,0.12,72,100,-1,3
Giacomo Bonaventura,30,619772400,Serie A,2019/2020,Midfielder,AC Milan,1327,685,642,Italy,29,7,6,3,1,2,5,3,2,0,0,9,6,3,12,4,8,2,0,0.54,0.34,0.2,0.13,0.28,442,0.81,111,46,664,265,0.14,101,12,-1,8
Giacomo Manzari,19,969519600,Serie A,2019/2020,Forward,Sassuolo,13,11,2,Italy,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,-1,30
Giacomo Olzer,19,987231600,Serie A,2019/2020,Midfielder,AC Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Giacomo Raspadori,20,950860800,Serie A,2019/2020,Forward,Sassuolo,257,102,155,Italy,11,1,1,2,1,1,0,0,0,0,0,1,1,0,3,2,1,0,0,0.7,0,0.7,0.88,0.58,129,1.05,86,23,0,0,0,-1,-1,-1,8
Giacomo Ricci,23,841647600,Serie A,2019/2020,Defender,Parma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Giacomo Vrioni,21,908434800,Serie A,2019/2020,Forward,Juventus,11,11,0,Italy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,18
Giampaolo Pazzini,35,460278000,Serie A,2019/2020,Forward,Hellas Verona,294,112,182,Italy,15,0,1,4,3,1,0,0,0,3,0,3,2,1,2,0,2,0,0,1.22,0,1.22,2.41,0.49,74,0.61,147,20,0,0,0,2,429,-1,4
Giangiacomo Magnani,24,812790000,Serie A,2019/2020,Defender,Sassuolo,253,168,85,Italy,10,2,0,1,0,1,0,0,0,0,0,1,0,1,8,7,1,3,0,0.36,0,0.36,0,1.06,253,2.85,32,25,84,0,1.07,-1,-1,-1,12
Gianluca Caprari,26,744015600,Serie A,2019/2020,Forward,Parma,1249,625,624,Italy,30,6,6,5,3,2,0,0,0,1,0,5,3,2,26,9,17,5,1,0.36,0,0.36,0.43,0.29,250,1.87,48,42,250,0,0.36,49,406,-1,5
Gianluca Frabotta,21,930207600,Serie A,2019/2020,Defender,Juventus,90,90,0,Italy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,30,90,0,0,0,-1,-1,-1,31
Gianluca Gaetano,20,957510000,Serie A,2019/2020,Midfielder,Napoli,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Gianluca Lapadula,30,634377600,Serie A,2019/2020,Forward,Lecce,1786,849,937,Italy,25,10,10,11,6,5,0,0,0,2,0,1,1,0,44,19,25,9,1,0.55,0,0.55,0.64,0.48,162,2.22,41,71,179,0,0.5,17,298,-1,2
Gianluca Mancini,24,829724400,Serie A,2019/2020,Defender,Roma,2743,1284,1459,Italy,32,14,17,1,1,0,0,0,0,0,0,7,2,5,38,19,19,16,1,0.03,0,0.03,0.07,0,2743,1.25,72,86,171,0,0.52,266,444,82,13
Gianluca Pegolo,39,354355200,Serie A,2019/2020,Goalkeeper,Sassuolo,450,90,360,Italy,5,1,4,0,0,0,0,0,0,0,0,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0.4,225,90,0,0,0,419,420,3,22
Gianluigi Buffon,42,254822400,Serie A,2019/2020,Goalkeeper,Juventus,810,630,180,Italy,9,7,2,0,0,0,0,0,0,0,0,1,1,0,9,6,3,0,0,0,0,0,0,0,0,1,90,90,0,0,0,358,370,30,25
Gianluigi Donnarumma,21,919929600,Serie A,2019/2020,Goalkeeper,AC Milan,3202,1620,1582,Italy,36,18,18,0,0,0,0,0,0,0,0,12,7,5,40,17,23,3,0,0,0,0,0,0,0,1.12,80,89,1067,0,0.08,329,329,52,19
Gianmarco Cangiano,18,1005897600,Serie A,2019/2020,Forward,Bologna,18,15,3,Italy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,18,6,0,0,0,-1,-1,-1,17
Gianmarco Chironi,22,873615600,Serie A,2019/2020,Goalkeeper,Lecce,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Gianmarco Ferrari,28,698140800,Serie A,2019/2020,Defender,Sassuolo,1896,814,1082,Italy,23,9,12,0,0,0,1,0,1,0,0,4,3,1,28,11,17,5,0,0.05,0.05,0,0,0,0,1.33,68,82,379,1896,0.24,415,229,91,28
Giannelli Imbula,27,716281200,Serie A,2019/2020,Midfielder,Lecce,129,27,102,Congo DR,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,2.09,43,43,0,0,0,-1,-1,-1,27
Giorgio Chiellini,35,461314800,Serie A,2019/2020,Defender,Juventus,203,12,191,Italy,4,0,3,1,0,1,0,0,0,0,0,2,1,1,1,0,1,0,0,0.44,0,0.44,0,0.47,203,0.44,203,51,0,0,0,-1,-1,-1,15
Giorgos Kiriakopoulos,24,823507200,Serie A,2019/2020,Defender,Sassuolo,1637,809,828,Greece,26,9,8,0,0,0,1,1,0,0,0,4,1,3,24,11,13,4,0,0.05,0.05,0,0,0,0,1.32,68,63,409,1637,0.22,320,241,89,18
Giovanni Di Lorenzo,26,744447600,Serie A,2019/2020,Defender,Napoli,2970,1530,1440,Italy,33,17,16,3,2,1,3,1,2,0,0,7,4,3,40,19,21,5,0,0.18,0.09,0.09,0.12,0.06,990,1.21,74,90,594,990,0.15,191,183,76,7
Giovanni Simeone,25,804927600,Serie A,2019/2020,Forward,Cagliari,2937,1390,1547,Argentina,37,15,19,12,7,5,3,1,2,0,0,7,3,4,38,15,23,4,0,0.46,0.09,0.37,0.45,0.29,245,1.16,77,79,734,979,0.12,47,163,-1,2
Giulio Donati,30,634204800,Serie A,2019/2020,Defender,Lecce,1762,900,862,Italy,20,10,10,1,1,0,0,0,0,0,0,2,1,1,43,20,23,4,0,0.05,0,0.05,0.1,0,1762,2.2,41,88,441,0,0.2,239,279,183,15
Giuseppe Aurelio,20,953712000,Serie A,2019/2020,Defender,Sassuolo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Giuseppe Ciocci,18,1011859200,Serie A,2019/2020,Goalkeeper,Cagliari,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Giuseppe Pezzella,22,880790400,Serie A,2019/2020,Defender,Parma,1024,505,519,Italy,23,4,5,0,0,0,0,0,0,0,0,2,1,1,20,9,11,2,0,0,0,0,0,0,0,1.76,51,45,512,0,0.18,373,373,156,22
Gleison Bremer Silva Nascimento,23,858672000,Serie A,2019/2020,Defender,Torino,2276,1091,1185,Brazil,27,13,14,3,1,2,1,1,0,0,0,4,2,2,41,15,26,6,2,0.16,0.04,0.12,0.08,0.15,759,1.62,56,84,379,2276,0.24,156,250,135,5
Gonzalo Higuain,32,566121600,Serie A,2019/2020,Forward,Juventus,1867,886,981,Argentina,32,9,11,8,4,4,4,2,2,0,0,10,7,3,24,9,15,2,0,0.58,0.19,0.39,0.41,0.37,233,1.16,78,58,934,467,0.1,44,73,-1,3
Gonzalo Maroni,21,921744000,Serie A,2019/2020,Midfielder,Sampdoria,178,66,112,Argentina,5,0,1,0,0,0,1,0,1,0,1,0,0,0,4,3,1,0,0,0.51,0.51,0,0,0,0,2.02,45,36,0,178,0,-1,-1,-1,13
Gonzalo Villar del Fraile,22,890640000,Serie A,2019/2020,Midfielder,Roma,292,34,258,Spain,9,0,2,0,0,0,0,0,0,0,0,1,0,1,5,1,4,3,0,0,0,0,0,0,0,1.54,58,32,97,0,0.92,278,285,-1,31
Goran Pandev,36,428137200,Serie A,2019/2020,Forward,Genoa,1682,845,837,FYR Macedonia,34,8,10,9,6,3,1,1,0,0,0,6,3,3,31,13,18,6,1,0.54,0.05,0.48,0.64,0.32,187,1.66,54,49,280,1682,0.32,30,235,-1,1
Gregoire Defrel,29,677142000,Serie A,2019/2020,Forward,Sassuolo,977,376,601,France,17,3,6,3,1,2,3,3,0,1,0,3,2,1,19,8,11,1,0,0.55,0.28,0.28,0.24,0.3,326,1.75,51,57,977,326,0.09,73,29,-1,6
Guido Guerrieri,24,825235200,Serie A,2019/2020,Goalkeeper,Lazio,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Guilherme Antonio Arana Lopes,23,861001200,Serie A,2019/2020,Defender,Atalanta,76,16,60,Brazil,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1.18,76,19,0,0,0,-1,-1,-1,24
Hakan Çalhanoğlu,26,760694400,Serie A,2019/2020,Midfielder,AC Milan,2718,1216,1502,Turkey,35,15,19,9,7,2,9,4,5,1,0,11,6,5,39,15,24,6,0,0.6,0.3,0.3,0.52,0.12,302,1.29,70,78,453,302,0.2,70,21,-1,3
Hamed Junior Traorè,20,950688000,Serie A,2019/2020,Midfielder,Sassuolo,1575,686,889,Côte d'Ivoire,31,8,12,4,3,1,1,1,0,0,0,5,2,3,22,9,13,3,0,0.29,0.06,0.23,0.39,0.1,394,1.26,72,51,525,1575,0.17,90,217,-1,5
Hans Hateboer,26,758102400,Serie A,2019/2020,Defender,Atalanta,2352,983,1369,Netherlands,32,10,15,0,0,0,4,2,2,0,0,9,4,5,29,14,15,10,0,0.15,0.15,0,0,0,0,1.11,81,74,235,588,0.38,405,104,49,25
Henrikh Mkhitaryan,31,601372800,Serie A,2019/2020,Midfielder,Roma,1534,805,729,Armenia,22,8,8,9,6,3,5,2,3,0,0,3,1,2,23,13,10,4,0,0.82,0.29,0.53,0.67,0.37,170,1.35,67,70,384,307,0.23,20,26,-1,2
Hernani,35,488790000,Serie A,2019/2020,Midfielder,Parma,2421,1128,1293,Greece,32,12,15,0,0,0,4,2,2,0,0,6,4,2,40,14,26,10,0,0.15,0.15,0,0,0,0,1.49,61,76,242,605,0.37,361,103,-1,17
Hidde ter Avest,23,864111600,Serie A,2019/2020,Defender,Udinese,676,480,196,Netherlands,20,5,1,0,0,0,0,0,0,0,0,7,3,4,14,10,4,1,0,0,0,0,0,0,0,1.86,48,34,676,0,0.13,274,271,167,12
Hirving Rodrigo Lozano Bahena,24,807087600,Serie A,2019/2020,Forward,Napoli,1019,494,525,Mexico,26,5,5,4,0,4,1,0,1,0,0,4,2,2,9,5,4,3,0,0.44,0.09,0.35,0,0.69,255,0.79,113,39,340,1019,0.26,53,174,-1,5
Hubert Dawid Idasiak,18,1012723200,Serie A,2019/2020,Goalkeeper,Napoli,0,0,0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Iago Falqué Silva,30,631440000,Serie A,2019/2020,Forward,Genoa,620,287,333,Spain,14,3,4,2,1,1,1,1,0,2,1,2,2,0,12,4,8,0,0,0.44,0.15,0.29,0.31,0.27,310,1.74,52,44,0,620,0,71,102,-1,6
Ibrahima M'baye,25,785232000,Serie A,2019/2020,Defender,Bologna,1506,783,723,Senegal,20,9,7,0,0,0,3,2,1,0,0,0,0,0,26,11,15,5,0,0.18,0.18,0,0,0,0,1.55,58,75,301,502,0.3,429,81,126,24
